epoch,auc,f1_score,loss,precision,recall,val_auc,val_f1_score,val_loss,val_precision,val_recall
34,0.4985939860343933,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28605788946151733,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843623161315918,0.0,0.0
35,0.4973459839820862,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2861357629299164,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843491733074188,0.0,0.0
36,0.49933910369873047,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2860715091228485,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843623161315918,0.0,0.0
37,0.4969503581523895,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28612276911735535,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843623161315918,0.0,0.0
38,0.5005397200584412,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2860482931137085,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843623161315918,0.0,0.0
39,0.4997785687446594,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2860674560070038,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843491733074188,0.0,0.0
40,0.5008329153060913,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2860550582408905,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843491733074188,0.0,0.0
41,0.4960017800331116,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28613319993019104,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843491733074188,0.0,0.0
42,0.4988956153392792,"""[0.0, 0.0, 0.0, 0.490015, 0.0, 0.0, 0.0, 0.0, 0.00023441164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28610479831695557,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843491733074188,0.0,0.0
43,0.4983936548233032,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2861405909061432,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843491733074188,0.0,0.0
44,0.5016924142837524,"""[0.0, 0.0, 0.0, 0.48997653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2860160768032074,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843491733074188,0.0,0.0
45,0.500365674495697,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28606295585632324,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843491733074188,0.0,0.0
46,0.5016395449638367,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28607475757598877,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2843491733074188,0.0,0.0
