epoch,auc,f1_score,loss,precision,recall,val_auc,val_f1_score,val_loss,val_precision,val_recall
30,0.49871501326560974,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668641209602356,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07641788572072983,0.0,0.0
31,0.5006649494171143,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07667753100395203,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07641629874706268,0.0,0.0
32,0.5021127462387085,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07666929066181183,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07641629874706268,0.0,0.0
33,0.5002340078353882,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07667838037014008,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07642034441232681,0.0,0.0
34,0.5010629296302795,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07667258381843567,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07642034441232681,0.0,0.0
35,0.49908915162086487,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.076680988073349,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07642034441232681,0.0,0.0
36,0.49907582998275757,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668937742710114,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
37,0.500557541847229,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07667407393455505,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
38,0.4989628791809082,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0766901895403862,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
39,0.5012903213500977,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668486982584,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07639892399311066,0.0,0.0
40,0.49835121631622314,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668618112802505,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
41,0.49906474351882935,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07669340819120407,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
42,0.4995958209037781,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07667408138513565,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
43,0.5006095170974731,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668746262788773,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
44,0.49955642223358154,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668469846248627,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
45,0.5003678798675537,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07667861133813858,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
46,0.4974597692489624,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668370008468628,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
47,0.5034080743789673,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07667530328035355,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
48,0.50197434425354,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0766865611076355,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640212774276733,0.0,0.0
